Arabidopsis thaliana 	2
Ascaris suum 	2
bananas 	2
boys 	2
B . weihenstephanensis 	2
Calves 	2
C . briggsae 	2
Child 	2
cyanobacterial 	2
CYANOBACTERIAL 	2
donkey 	2
donkeys 	2
D . simulans 	2
Echinacea purpurea 	2
Encephalitozoon cuniculi 	2
girls 	2
Goat 	2
Guinea pig 	2
Helicobacter pylori 	2
HIV 	2
Hymenocallis tubiflora 	2
infants 	2
lemongrass 	2
Magnaporthe grisea 	2
Matricaria chamomilla 	2
Men 	2
mules 	2
Murine 	2
Neurospora crassa 	2
N . meningitidis 	2
nutmeg 	2
Oncorhynchus mykiss 	2
Phanerochaete chrysosporium 	2
Rainbow trout 	2
Rat 	2
Rats 	2
rhesus macaque 	2
Schistosoma mansoni 	2
shadon beni 	2
Shewanella oneidensis 	2
smallpox 	2
Solanum tuberosum 	2
S . pombe 	2
Streptococcusfaecalis 	2
T . aestivum 	2
T . caniinfected 	2
tobacco 	2
U . maydis 	2
Vibrio cholerae 0395 	2
Vibrio cholerae MO10 	2
Vibrio cholerae RC385 	2
Vibrio cholerae V51 	2
Vibrio cholerae V52 	2
V . vulnificus YJ016 	2
zebrafish 	2
Zingiber officinale 	2
Aloe vera 	3
Ancylostoma caninum 	3
Aspergillus nidulans 	3
A . thaliana 	3
Atlantic salmon 	3
Bacillus cereus group 	3
bacteriophage M13 	3
B . cinerea 	3
black sage 	3
Burkholderia mallei 	3
corn 	3
cow 	3
C . pseudovishnui 	3
C . tarsalis 	3
dogs 	3
D . radiodurans 	3
Echinacea 	3
fly 	3
FMDVs 	3
foot - and - mouth disease virus 	3
guinea pig 	3
Guinea - pigs 	3
HIV - 1 	3
Leonotis nepetifolia 	3
Lutzomyia intermedia 	3
Lutzomyia whitmani 	3
Man 	3
Mycobacterium tuberculosis 	3
Myxobolus cerebralis 	3
Ocimum gratissimum 	3
Patient 	3
Photobacterium profundum 3TCK 	3
Potato 	3
rodent 	3
S . FAECIUM 	3
S . sclerotiorum 	3
Streptococcusfaecium 	3
Tetrastigma voinierianum 	3
Vibrio MED222 	3
Xenopus laevis 	3
C . annulus 	4
C . pipiens 	4
C . quinquefasciatus 	4
E . cuniculi 	4
flies 	4
ginger 	4
nude mice 	4
People 	4
Photobacterium profundum SS9 	4
Pseudomonas aeruginosa 	4
Schizosaccharomyces pombe 	4
tulsi 	4
T . voinierianum 	4
V . vulnificus CMCP6 	4
woman 	4
Yeast 	4
B . thuringiensis 	5
child 	5
Children 	5
C . vishnui 	5
D . melanogaster 	5
G . zeae 	5
horse 	5
horseradish 	5
Ivory - billed Woodpeckers 	5
onion 	5
Persons 	5
pig 	5
rice 	5
Saccharomyces cerevisiae 	5
S . aureus 	5
shandileer 	5
S . nodorum 	5
Staphylococcus aureus 	5
Streptococcus faecium 	5
Ustilago maydis 	5
Women 	5
B . anthracis 	6
B . cereus 	6
garlic 	6
maize 	6
man 	6
B . pseudomallei 	7
M . avium 	7
pigs 	7
rabbits 	7
S . faecalis 	7
V . cholerae 	7
Drosophila melanogaster 	8
M . cerebralis 	8
Mice 	8
Mouse 	8
Toxocara canis 	8
Borrelia burgdorferi 	10
boy 	10
cattle 	10
M . tuberculosis 	10
S . cerevisiae 	10
Caenorhabditis elegans 	11
Escherichia coli 	11
chick 	12
cows 	12
guinea - pig 	12
T . canis 	14
worms 	14
guinea - pigs 	16
M . grisea 	16
participant 	17
chicken 	18
MRSA 	18
Participants 	18
S . tuberosum 	18
goat 	19
humans 	19
person 	19
Patients 	22
B . cereus group 	23
P . aeruginosa 	23
S . faecium 	23
calves 	27
Pileated Woodpeckers 	27
Drosophila 	29
M . smegmatis 	29
calf 	31
rabbit 	31
rainbow trout 	31
sheep 	31
A . suum 	32
Human 	32
rat 	37
bovine 	38
B . mallei 	40
L . intermedia 	42
Ivory - billed Woodpecker 	44
L . whitmani 	45
Pileated Woodpecker 	47
persons 	51
potato 	53
FMDV 	56
M . tb 	56
children 	62
E . coli 	65
rats 	65
wheat 	65
B . burgdorferi 	66
murine 	66
participants 	71
men 	80
C . elegans 	81
yeast 	96
women 	111
people 	112
patient 	159
mouse 	174
mice 	267
human 	331
patients 	436
