O157 : H7	2
oaks	2
O / AV99 ( L )	2
O / CHA / 99	2
Ochromonas danica	2
O . cornuta	2
Omegastrombidium elegans	2
Opius dissitus	2
oriental fruit fly	2
Oriental fruit fly	2
oriental fruit moth	2
Oryza sativa short postembryonic roots 1	2
Oscillochloris trichoides	2
Osmia cornuta	2
Osspr1	2
Ovulinata parva	2
P . aculeata	2
pandemic H1N1 influenza virus	2
pandemic influenza virus	2
Panonychus citri	2
papaya	2
Paracercomonas marina	2
Paracoccidioides lutzii	2
Parkinsonia aculeata	2
Parvularcula bermudensis HTCC2503 ( T )	2
Paulinella chromatophora	2
P . bombycina	2
P . brassicae	2
P . bursaria	2
P . circumflexum	2
P . citri	2
P . c . stanleyana	2
P . curvatus Borgmeier	2
pea aphids	2
Peach	2
peanut	2
PemoNPV	2
Penaeus monodon nucleopolyhedrovirus	2
Penaeus stylirostris	2
Penaeus vannamei	2
Penicillium citrinum	2
Penicillium marneffei	2
Peregrinia clavideferens	2
Perkinsus marinus	2
Persea bombycina	2
PERV - B	2
PERVs	2
P . fluorescens strains	2
Phycicoccus bigeumensis DSM 19264 ( T )	2
Phycicoccus dokdonensis DS - 8 ( T )	2
Phyllotreta striolata	2
Phytophthora ramorum	2
Picea glauca	2
Pichiapastoris	2
Pieris brassicae	2
Pilophorus typicus	2
Pilophorus typicus ( Distant ) ( Heteroptera : Miridae )	2
pink bollworm	2
Pinus sylvestris	2
Pirum gemmata	2
Pirum gemmata gen . nov . , sp . nov .	2
Plasmodium relictum	2
Platanus x acerifolia	2
Ploesoma hudsoni	2
plum curculios	2
P . malhamensis	2
P . mirabilis	2
Poephila acuticauda	2
Pomatostomus temporalis	2
poplar leaf beetle	2
Populus trichocarpa	2
Populus trichocarpa x deltoides	2
porcine circovirus type 2	2
porcine circovirus type 2 ( PCV2 )	2
Potato leaf roll virus	2
Potato leafroll virus	2
Potato virus X	2
Poterioochromonas malhamensis	2
poultry	2
P . pentaurelia	2
Prasinoderma coloniale	2
Prunus persica ( L . ) Batcsh	2
Pseudacteon tricuspis Borgmeier	2
Pseudomonas syringae	2
Pseudomonas syringae pv . tomato	2
Pseudomonas syringae pv . tomato DC3000	2
P . thompsoni	2
Puma concolor coryi	2
PVX	2
rainbowfish	2
Rana limnocharis	2
R . appendiculatus	2
rat	2
rat cytomegalovirus	2
R . communis	2
Red clover necrotic mosaic virus	2
red deer	2
red fox	2
redshanks	2
Redshanks	2
Reston Ebola virus	2
R . etli	2
Retroviral	2
Rhabdomys pumilio	2
rhesus macaque	2
Rhipicephalus ( Boophilus ) microplus	2
Rhizobium etli	2
Rhizoctonia solani	2
Rhizopus microsporus	2
Rice	2
Ricinus communis	2
Riemerella anatipestifer 12 / 19	2
ring ouzel	2
root voles	2
Rumex palustris	2
Rupicapra rupicapra	2
Saccharomycopsis fibuligera	2
Saccharophagus degradans 2 - 40	2
Saccharum spp .	2
Salana multivorans	2
Salvelinus alpines	2
Salvelinus alpinus	2
Sarcophaga crassipalpis	2
S . cellobiosiphila	2
S . cerevisae	2
S . coelicolor	2
Scytosiphon lomentaria	2
Serinibacter salmoneus	2
Serinicoccus marinus	2
Serinicoccus profundi sp . nov	2
Serinicoccus profundi sp . nov .	2
serotype A	2
serotype A foot - and - mouth disease virus	2
serotype D C . neoformans	2
Serratia marcescens	2
Serratia symbiotica	2
Seychelles warblers	2
S . fibuligera	2
sheep poxvirus	2
sheeppox viruses	2
Shiitake mushroom	2
Shiitake mushrooms	2
Silkworm	2
silkworm moth	2
Simian immunodeficiency virus	2
Simkania negevensis	2
Simkania negevensis strain Z	2
Sindbis	2
SINV	2
S . isovalerica	2
Sitka spruce	2
SIV ( agmTan - 1 )	2
SIVagmTan - 1	2
S . litura	2
S . macrospora	2
S . morookaense	2
S . officinarum	2
Solanum lycopersicum	2
Solanum tuberosum	2
Solenopsis invicta Buren	2
Somateria mollissima	2
sooty mangabey	2
Sorghum bicolor ( L . )	2
soybean	2
Soybean dwarf virus	2
Spilocaea pomi	2
Spirochaeta litoralis	2
S . pneumoniae	2
Spodoptera exigua	2
Spodoptera litura Fabricius	2
Spodoptera litura GV	2
Spongospora subterranea	2
SPPV	2
spr2 mutant plants	2
S . spontaneum	2
Stachyamoeba sp . ATCC50324	2
STEC O84 : H4 strain 4795 / 97	2
steelhead trout	2
Sterkiella thompsoni	2
strain Bacillus subtilis YB955 ( hisC952 metB5 leuC427 )	2
Strains G203R - T	2
strains with an active Pga1	2
strains with the pga1 ( G42R ) allele	2
Streptococcus suis	2
Streptococcus ursoris sp . nov .	2
Streptomyces lavenduligriseus	2
Streptomyces morookaense	2
Streptomyces olivaceus	2
Streptomyces pactum	2
Streptomyces parvulus	2
Sulfolobus solfataricus	2
sweetpotato whitefly	2
swine - origin influenza A ( H1N1 ) virus	2
T4	2
Taura syndrome virus	2
TBE viruses	2
Tenebrio molitor	2
Tetrahymena canadensis	2
Tetrahymena hegewischi	2
Tetrahymena pyriformis	2
Tetrahymena rostrata	2
Tetrahymena tropicalis	2
Thalassiosira pseudonana	2
Thamnophis elegans	2
Theiler ' s murine encephalitis virus	2
Theobroma cacao	2
Theobroma Cacao	2
Thermohalobacter berrensis	2
Thermoproteus neutrophilus	2
Thiomonas intermedia	2
Thiomonas islandica	2
Thiomonas perometabolis	2
Thlaspi caerulescens	2
Thlaspi caerulescens ( Ganges ecotype )	2
threshers	2
Tick - borne encephalitis ( TBE ) virus	2
tick - borne encephalitis virus	2
Tischeria ekebladella	2
TMEV	2
Tomato bushy stunt virus	2
tomato plants	2
transmissible gastroenteritis virus	2
Tremula longifila	2
Tribolium castaneum ( Herbst )	2
Trichogramma minutum ( Riley )	2
Triticum aestivum	2
Triticum durum	2
Trypanosoma cruzi	2
TSV	2
Tuber melanosporum Vittad .	2
Turdus torquatus	2
Turk rahvan horse	2
Turnip mosaic virus	2
Turnip yellows virus	2
T . weissflogii	2
type B influenza viruses	2
Ugandan cassava brown streak virus	2
Umbonium costatum	2
Vaccinia virus	2
vaccinia virus strain Copenhagen	2
Variola	2
variola virus	2
Venezuelan equine encephalitis virus	2
Venturia inaequalis	2
Verticillium dahliae	2
vibrio cholerae	2
Vibrio cholerae	2
V . inaequalis	2
virus	2
virus SIVmac239	2
voles	2
Vorticella infusionum	2
V . paradoxus	2
Vrihiamoeba italica	2
VVCop	2
VVDeltaK3L	2
VZV - induced	2
wasp	2
western corn rootworms	2
western rainbowfish	2
West Nile virus	2
white spot syndrome virus	2
wild - type ( WT ) plant	2
WN	2
WNV	2
worker honeybees	2
WSSV	2
WT plants	2
Xanthomonas oryzae pv . oryzae	2
yellow head virus	2
yellow morels	2
YHV	2
Zea mays ( L . )	2
Bacillus thuringiensis	3
Blastomyces dermatitidis	3
Borrelia burgdorferi	3
cabbage	3
Chaetomium globosum	3
coho salmon	3
CVB3	3
C . velia	3
H5N1	3
H . armigera	3
hepatitis A virus	3
herpes simplex virus type 1	3
H . vitripennis	3
Larkinella insperata	3
Medicago truncatula	3
pigs	3
P . niei	3
Rhizobium sp . strain LPU83	3
R . prolixus	3
steelhead	3
tawny owls	3
Trichosurus vulpecula	3
varicella - zoster virus	3
wSinvictaA	3
Acrocephalus sechellensis	4
Acyrthosiphon pisum	4
Ad	4
adenovirus	4
Agrobacterium tumefaciens	4
alfalfa	4
AMDV	4
AMDV strains	4
American alligators	4
Amnibacterium kyonggiense gen . nov . , sp . nov .	4
Amoebophrya sp .	4
Amylostereum areolatum	4
Anopheles peditaeniatus	4
Anoxybacillus eryuanensis	4
Anoxybacillus tengchongensis	4
Antheraea assamensis	4
Artemisia annua plants	4
Asian rice gall midge	4
Auritidibacter ignavus gen . nov . , sp . nov .	4
Bacillus amyloliquefaciens FZB42	4
Bactrocera cucurbitae	4
baculovirus	4
BChV	4
bean bug	4
Blastocladiella emersonii	4
BLRV	4
blue - footed boobies	4
B . mori	4
BMYV	4
bread wheat	4
B strain	4
B . terrestris	4
Burkholderia cenocepacia	4
BWYV	4
CABYV	4
Candida glabrata	4
Candida guilliermondii	4
canine	4
castor bean	4
C . bombi	4
C . damasonium	4
Cephalanthera damasonium	4
C . fetus	4
Clostridiisalibacter paucivorans	4
Clostridium difficile	4
Cochliomyia hominivorax	4
Colpoda cucullus	4
Coprinopsis cinerea	4
Copromyxa protea	4
Corynebacterium glutamicum R	4
Corynebacterium pseudotuberculosis I19	4
Corythucha ciliata	4
Cotesia plutellae bracovirus	4
Cotterillia	4
cow	4
Coxsackievirus A16	4
Cronartium quercuum f . sp . fusiforme	4
cucumber	4
Culex pipiens	4
CYDV - RPV	4
Debaryomyces hansenii	4
Diabrotica virgifera	4
durum wheat	4
E1162DeltaintA	4
EHEC	4
EHEC O157 : H7	4
Elephant	4
Entamoeba coli	4
Entamoeba polecki	4
Enterococcus faecium	4
Epstein - Barr virus	4
F . johnsoniae	4
Flavobacterium johnsoniae	4
Flavobacterium ponti sp . nov .	4
FMD	4
FMDV	4
F . oxysporum	4
Fusarium oxysporum	4
Fusarium verticillioides	4
FV	4
F . verticillioides	4
garter snake	4
Geleia sinica spec . nov .	4
Ginkgo biloba	4
Glomus intraradices	4
G . mellonella	4
goats	4
Gordonia humi sp . nov .	4
greater wax moth	4
great tit	4
green turtles	4
grey - crowned babbler	4
Gymnodinium myriopyrenoides	4
gyrfalcons	4
H1	4
H1N1 viruses	4
H99	4
Heliconius erato	4
Hepatitis delta virus	4
hihi	4
H . nuttallii	4
honeybees	4
honey bees	4
Hortaea werneckii	4
house flies	4
H . pauciflorus	4
human adenoviruses	4
Hypocrea jecorina	4
infectious myonecrosis virus	4
influenza A viruses	4
JC polyomaviruses	4
Jiangella muralis sp . nov .	4
Klebsiella pneumoniae	4
Klebsormidium flaccidum	4
K . subtilissimum	4
Larrea tridentata	4
L . chlorophorum	4
leafminers	4
Lentinula edodes	4
Leptogium saturninum	4
Litoreibacter albidus	4
Litoreibacter janthinus	4
L . japonicus	4
Lotus japonicus	4
LPU83	4
Lucilia sericata	4
Manihot glaziovii	4
M . anisopliae	4
Marinobacterium coralli sp . nov .	4
M . domestica	4
melon fly	4
Mesorhizobium loti	4
Metarhizium brunneum	4
Methanobacterium ferruginis sp . nov .	4
Methanobacterium petrolearium sp . nov .	4
Methanoregula boonei 6A8	4
Methanoregula boonei gen . nov . , sp . nov .	4
Methanoregula formicica	4
Miniimonas arenae	4
mink	4
M . loti	4
M . luteolus	4
MMV	4
morels	4
M . rubra	4
Mussismilia hispida	4
Mycobacterium bovis	4
Mycoplasma pneumoniae	4
Mygona irmina	4
Myxococcus xanthus	4
N . dentiae	4
Neisseria shayeganii	4
Neisseria wadsworthii	4
Nilaparvata lugens	4
northern house mosquito	4
Nothofagus pumilio	4
Odontoglossum ringspot virus	4
Oramoeba fumarolia	4
Orseolia oryzae	4
Oscillochloris trichoides subsp . DG - 6	4
Ostrinia nubilalis	4
Paramecium bursaria	4
Paramecium pentaurelia	4
Parasterkiella thompsoni	4
Parvularcula bermudensis	4
P . brasiliensis species complex	4
P . caudatum	4
P . curvatus	4
pea aphid	4
Pectinophora gossypiella	4
Pelargonium x hortorum	4
Penicillium chrysogenum	4
Peregrinus maidis	4
P . gingivalis	4
Phaeodactylum tricornutum	4
Phytophthora nicotianae	4
Phytophthora sojae	4
Picea abies	4
Pichia membranifaciens	4
Plasmodium falciparum	4
PLRV	4
plum curculio	4
Plutella xylostella	4
Polysphondylium pallidum	4
predatory bug	4
Proteus mirabilis	4
PRV	4
Pseudacteon tricuspis	4
Pseudomonas fluorescens Q8r1 - 96	4
P . striolata	4
P . syringae	4
P . tricornutum	4
Quercus robur	4
rabbits	4
red - backed shrike	4
red imported fire ants	4
redshank	4
reindeer	4
retroviral	4
rhesus monkeys	4
Rhipicephalus appendiculatus	4
Rhodnius prolixus	4
rice plants	4
roundhead galaxias	4
Salmonella enterica serovar Typhimurium	4
S . aureus	4
SbDV	4
Scardovia inopinata	4
Scardovia wiggsiae	4
Sceloporus virgatus	4
S . chloranthus	4
Scrippsiella trochoidea	4
Seychelles warbler	4
sheep	4
S . invicta	4
Sitophilus zeamais	4
S . littoralis	4
S . negevensis	4
Solenopsis invicta	4
Song Wrens	4
